id,nome,municipio,fonte,tipo,lat,lon,rio,bacia,bacia_oficial,area_drenagem_km2,nivel_cm,medido_em,chuva_24h,chuva_72h,vazao_m3s,origem_vazao,cota_atencao_cm,cota_alerta_cm,cota_inundacao_cm,situacao,cor,observacao
ANA_87120000,Pch Passo Do Inferno Barramento,São Francisco De Paula,ANA telemetria,FLUVIOMETRICA,-29.2683,-50.7467,Rio Caí,Não catalogada (ANA),,,,2026-08-24 16:00:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,"nivel_cm=61680 fora da faixa [0, 5000]"
ANA_87120100,Pch Passo Do Inferno Jusante,São Francisco De Paula,ANA telemetria,PLUVIOMETRICA,-29.2694,-50.7544,Rio Caí,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87153000,Cgh Santo Anjo Jusante,Caxias Do Sul,ANA telemetria,PLUVIOMETRICA,-29.205,-51.09,Arroio Piai,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87159600,Nova Petrópolis-Caxias Do Sul,Caxias Do Sul,ANA telemetria,PLUVIOMETRICA,-29.3314,-51.1636,Rio Caí,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87168510,Bom Princípio,Bom Princípio,ANA telemetria,PLUVIOMETRICA,-29.4875,-51.3489,Arroio Forromeco,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87199980,Pch Herval Reservatório,Santa Maria Do Herval,ANA telemetria,PLUVIOMETRICA,-29.5003,-50.9953,Rio Cadeia,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87200000,Pch Herval Barramento,Santa Maria Do Herval,ANA telemetria,PLUVIOMETRICA,-29.5011,-51.0022,Rio Cadeia,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87200100,Pch Herval Jusante,Santa Maria Do Herval,ANA telemetria,PLUVIOMETRICA,-29.5017,-51.0064,Rio Cadeia,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87219850,Dois Irmãos,Dois Irmãos,ANA telemetria,PLUVIOMETRICA,-29.5969,-51.0894,Arroio Feitoria,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87219950,Cgh Picada 48 Jusante,Ivoti,ANA telemetria,FLUVIOMETRICA,-29.5839,-51.1253,Arroio Feitoria,Não catalogada (ANA),,,180.0,2026-08-24 14:00:00,0.0,0.0,11.12,medida,,,,Sem cota de referência publicada,gray,
ANA_87242025,Viamão - Reserva Estadual,Viamão,ANA telemetria,PLUVIOMETRICA,-30.3589,-51.0464,Rio Guaíba,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87271100,Montenegro,Montenegro,ANA telemetria,FLUVIOMETRICA,-29.6969,-51.46,Rio Caí,Não catalogada (ANA),,,162.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87290010,Montenegro/Nova Santa Rita,Montenegro,ANA telemetria,PLUVIOMETRICA,-29.8772,-51.2431,Rio Caí,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87308300,Três Forquilhas-Rio Pedras Brancas,Três Forquilhas,ANA telemetria,PLUVIOMETRICA,-29.4317,-50.1117,Rio Pedras Brancas,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87309020,Três Forquilhas - Rio Três Forquilhas,Três Forquilhas,ANA telemetria,FLUVIOMETRICA,-29.51,-50.0911,Rio Três Forquilhas,Não catalogada (ANA),,,1637.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87317021,Maquiné - Rio Maquiné,Maquiné,ANA telemetria,PLUVIOMETRICA,-29.5806,-50.2783,Rio Maquiné,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87317030,Maquiné,Maquiné,ANA telemetria,PLUVIOMETRICA,-29.6519,-50.2092,Rio Maquiné,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87317036,Maquiné - Rio Água Parada,Maquiné,ANA telemetria,PLUVIOMETRICA,-29.675,-50.1992,Arroio Água Parada,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87318000,Arroio Caraá,Caraá,ANA telemetria,PLUVIOMETRICA,-29.7908,-50.4217,Arroio Caraá,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87318700,Caraá,Caraá,ANA telemetria,FLUVIOMETRICA,-29.7692,-50.3572,Rio Dos Sinos,Não catalogada (ANA),,,,2026-08-24 17:35:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,"nivel_cm=7059 fora da faixa [0, 5000]"
ANA_87333000,Stil Lagoa Dos Barros,Santo Antônio Da Patrulha,ANA telemetria,PLUVIOMETRICA,-29.9094,-50.4253,Lagoa Dos Barros,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87337010,Rolante - Rio Mascarada,Rolante,ANA telemetria,PLUVIOMETRICA,-29.5825,-50.4697,Rio Rolante,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87351000,Rolante - Centro,Rolante,ANA telemetria,FLUVIOMETRICA,-29.6653,-50.5819,Rio Rolante,Não catalogada (ANA),,,3116.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87360450,Uhe Bugres Jusante,Canela,ANA telemetria,PLUVIOMETRICA,-29.3428,-50.6961,Rio Paranhana,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87361000,Uhe Canastra Barramento,Canela,ANA telemetria,PLUVIOMETRICA,-29.3472,-50.7014,Rio Paranhana,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87361010,Uhe Canastra Jusante 1,Canela,ANA telemetria,PLUVIOMETRICA,-29.3475,-50.7036,Rio Paranhana,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87361090,Uhe Canastra Rio Santa Maria,Canela,ANA telemetria,PLUVIOMETRICA,-29.3933,-50.7464,Rio Santa Maria,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87366500,Três Coroas,Três Coroas,ANA telemetria,FLUVIOMETRICA,-29.47,-50.7594,Rio Paranhana,Não catalogada (ANA),,,,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,"nivel_cm=6876 fora da faixa [0, 5000]"
ANA_87375500,Igrejinha,Igrejinha,ANA telemetria,PLUVIOMETRICA,-29.5736,-50.7964,Rio Paranhana,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87377400,Nova Hartz,Nova Hartz,ANA telemetria,PLUVIOMETRICA,-29.5933,-50.9028,Arroio Grande,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87377500,Araricá/Sapiranga/Taquara,Araricá,ANA telemetria,PLUVIOMETRICA,-29.6908,-50.9417,Rio Dos Sinos,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87385010,Esteio,Esteio,ANA telemetria,PLUVIOMETRICA,-29.8328,-51.1811,Rio Dos Sinos,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87398885,Corsan Gravataí,Gravataí,ANA telemetria,FLUVIOMETRICA,-29.975,-50.9406,Rio Gravataí,Não catalogada (ANA),,,315.0,2026-08-24 15:00:00,0.2,0.2,,,,,,Sem cota de referência publicada,gray,
ANA_87399050,Gravataí,Gravataí,ANA telemetria,PLUVIOMETRICA,-29.9639,-50.9806,Rio Gravataí,Não catalogada (ANA),,,,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87420600,Mostardas,Mostardas,ANA telemetria,PLUVIOMETRICA,-31.0206,-50.9672,Lagoa Dos Patos,Não catalogada (ANA),,,,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87450030,Eldorado Do Sul,Eldorado Do Sul,ANA telemetria,FLUVIOMETRICA,-30.0097,-51.3033,Rio Guaíba,Não catalogada (ANA),,,146.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87450100,Ipiranga,Porto Alegre,ANA telemetria,PLUVIOMETRICA,-30.0483,-51.1964,Arroio Dilúvio,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87451000,Porto Alegre - Cristal,Porto Alegre,ANA telemetria,FLUVIOMETRICA,-30.0775,-51.2456,Rio Guaíba,Não catalogada (ANA),,,112.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87460120,Ipanema,Porto Alegre,ANA telemetria,PLUVIOMETRICA,-30.1353,-51.2328,Rio Guaíba,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87460125,Porto Alegre - Ipanema,Porto Alegre,ANA telemetria,PLUVIOMETRICA,-30.1419,-51.2272,Rio Guaíba,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87479500,Sertão Santana,Sertão Santana,ANA telemetria,PLUVIOMETRICA,-30.4736,-51.6086,Arroio Do Ribeiro,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87480000,Barra Do Ribeiro - Lago Guaíba,Barra Do Ribeiro,ANA telemetria,PLUVIOMETRICA,-30.2944,-51.2986,Rio Guaíba,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87500020,Ponta Dos Coatis,Porto Alegre,ANA telemetria,PLUVIOMETRICA,-30.2592,-51.1558,Rio Guaíba,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87500060,Viamão - Itapuã,Viamão,ANA telemetria,FLUVIOMETRICA,-30.2825,-51.0214,Rio Guaíba,Não catalogada (ANA),,,128.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87510018,Palmares Do Sul,Palmares Do Sul,ANA telemetria,PLUVIOMETRICA,-30.2569,-50.48,Rio Palmares,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87510020,Palmares Do Sul,Palmares Do Sul,ANA telemetria,PLUVIOMETRICA,-30.2658,-50.5164,Rio Palmares,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87510047,Cgh Morrinhos Barramento,Barão Do Triunfo,ANA telemetria,PLUVIOMETRICA,-30.3175,-51.8678,Arroio Dos Cachorros,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87510049,Cgh Morrinhos Jusante,Barão Do Triunfo,ANA telemetria,PLUVIOMETRICA,-30.3106,-51.8475,Arroio Dos Cachorros,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87525000,Cerro Grande Do Sul,Cerro Grande Do Sul,ANA telemetria,PLUVIOMETRICA,-30.5908,-51.7483,Arroio Velhaço,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87539990,Arambaré,Arambaré,ANA telemetria,FLUVIOMETRICA,-30.9064,-51.4925,Lagoa Dos Patos,Não catalogada (ANA),,,115.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87550050,Ponte Camaquã Chico,Bagé,ANA telemetria,PLUVIOMETRICA,-30.9083,-53.8206,Arroio Camaquã Chico,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87580001,Lavras Do Sul,Lavras Do Sul,ANA telemetria,FLUVIOMETRICA,-30.8156,-53.8997,Arroio Das Lavras,Não catalogada (ANA),,,,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,"nivel_cm=26717 fora da faixa [0, 5000]"
ANA_87660010,Santana Da Boa Vista,Santana Da Boa Vista,ANA telemetria,PLUVIOMETRICA,-30.9736,-53.0464,Rio Camaquã,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87785000,Cgh Abranjo I Montante,Encruzilhada Do Sul,ANA telemetria,FLUVIOMETRICA,-30.7492,-52.6464,Arroio Abranjo,Não catalogada (ANA),,,191.75,2026-08-24 17:00:00,,,4.76,medida,,,,Sem cota de referência publicada,gray,
ANA_87790000,Cgh Abranjo I Barramento,Encruzilhada Do Sul,ANA telemetria,PLUVIOMETRICA,-30.7883,-52.6297,Arroio Abranjo,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87795000,Cgh Abranjo I Jusante,Encruzilhada Do Sul,ANA telemetria,FLUVIOMETRICA,-30.7956,-52.6242,Arroio Abranjo,Não catalogada (ANA),,,65.63,2026-08-24 17:00:00,0.0,0.0,3.57,medida,,,,Sem cota de referência publicada,gray,
ANA_87849000,Amaral Ferrador,Amaral Ferrador,ANA telemetria,FLUVIOMETRICA,-30.8667,-52.2419,Arroio Dos Ladrões,Não catalogada (ANA),,,2833.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87864950,Dom Feliciano,Dom Feliciano,ANA telemetria,PLUVIOMETRICA,-30.6961,-52.0603,Arroio Sutil,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87905000,Passo Do Mendonça,Cristal,ANA telemetria,FLUVIOMETRICA,-31.0119,-52.0525,Rio Camaquã,Não catalogada (ANA),,,350.6,2026-08-24 17:30:00,0.0,0.0,748.92,medida,,,,Sem cota de referência publicada,gray,
ANA_87920500,Passo Do Candombe,São Lourenço Do Sul,ANA telemetria,FLUVIOMETRICA,-31.29,-52.1175,Arroio São Lourenço,Não catalogada (ANA),,,217.0,2026-08-23 12:00:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87920600,São Lourenço Do Sul - Arroio São Lourenço,São Lourenço Do Sul,ANA telemetria,PLUVIOMETRICA,-31.3044,-52.0939,Arroio São Lourenço,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87920990,São Lourenço Do Sul - Lagoa Dos Patos,São Lourenço Do Sul,ANA telemetria,FLUVIOMETRICA,-31.3775,-51.96,Lagoa Dos Patos,Não catalogada (ANA),,,118.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_87929995,Turuçu,São Lourenço Do Sul,ANA telemetria,PLUVIOMETRICA,-31.4111,-52.1681,Arroio Grande - Ex.Turucu,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87953000,Pelotas - Colônia Z3,Pelotas,ANA telemetria,PLUVIOMETRICA,-31.7022,-52.1567,Lagoa Dos Patos,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87955001,Laranjal,Pelotas,ANA telemetria,PLUVIOMETRICA,-31.7725,-52.2253,Lagoa Dos Patos,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_87979800,Rio Grande,Rio Grande,ANA telemetria,PLUVIOMETRICA,-32.0272,-52.1025,Lagoa Dos Patos,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88045010,Santa Vitória Do Palmar - Lagoa Mirim,Santa Vitória Do Palmar,ANA telemetria,PLUVIOMETRICA,-33.4978,-53.4358,Lagoa Mirim,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88060200,Taim Mangueira,Rio Grande,ANA telemetria,PLUVIOMETRICA,-32.5408,-52.5394,Canal Do Taim,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88260000,Passo Das Pedras,Jaguarão,ANA telemetria,PLUVIOMETRICA,-32.5194,-53.4558,Rio Jaguarão,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88300040,Jaguarão,Jaguarão,ANA telemetria,FLUVIOMETRICA,-32.5694,-53.3761,Rio Jaguarão,Não catalogada (ANA),,,354.0,2026-08-24 17:50:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_88370010,Arroio Grande,Arroio Grande,ANA telemetria,PLUVIOMETRICA,-32.2386,-53.0892,Arroio Grande,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88406000,Arroio Grande-Santa Isabel Do Sul,Arroio Grande,ANA telemetria,FLUVIOMETRICA,-32.12,-52.6,Canal De São Gonçalo,Não catalogada (ANA),,,292.0,2026-08-24 17:50:00,0.0,0.2,,,,,,Sem cota de referência publicada,gray,
ANA_88549001,Piratini/Cerrito,Cerrito,ANA telemetria,PLUVIOMETRICA,-31.8606,-52.8169,Rio Piratini,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88579700,Piratini-Herval,Piratini,ANA telemetria,PLUVIOMETRICA,-31.8753,-53.0275,Arroio Basílio,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88810100,Porto De Pelotas,Pelotas,ANA telemetria,PLUVIOMETRICA,-31.7822,-52.3333,Canal De São Gonçalo,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_88851000,Pelotas - Arroio Pelotas,Pelotas,ANA telemetria,PLUVIOMETRICA,-31.5933,-52.4117,Arroio Pelotas,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02751066,Parque De Eventos Pinhal Da Serra,Pinhal Da Serra,ANA telemetria,PLUVIOMETRICA,-27.8792,-51.1769,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02752032,Uhe Foz Do Chapecó Nonoai,Nonoai,ANA telemetria,PLUVIOMETRICA,-27.3325,-52.7872,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02752035,Uhe Itá Erechim Plu,Erechim,ANA telemetria,PLUVIOMETRICA,-27.6575,-52.3203,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02753058,Cgh Linha Granja Velha Barramento,Taquaruçu Do Sul,ANA telemetria,PLUVIOMETRICA,-27.4267,-53.54,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02753069,Cgh Moinho Barramento,Novo Tiradentes,ANA telemetria,PLUVIOMETRICA,-27.5619,-53.1881,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02753070,Cgh Braga Barramento,Cristal Do Sul,ANA telemetria,PLUVIOMETRICA,-27.4419,-53.2772,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02753071,Cgh Cascata Do Barreiro Barramento,Palmeira Das Missões,ANA telemetria,PLUVIOMETRICA,-27.8853,-53.1342,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02851061,Uhe Machadinho Lagoa Vermelha,Lagoa Vermelha,ANA telemetria,PLUVIOMETRICA,-28.2222,-51.5125,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02851092,Csg Ipê - 1171,Ipê,ANA telemetria,PLUVIOMETRICA,-28.6678,-51.1731,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02851093,Csg Antônio Prado - 1248,Antônio Prado,ANA telemetria,PLUVIOMETRICA,-28.9383,-51.1881,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02851156,Csg Capela De Santana - 1250,Capela De Santana,ANA telemetria,PLUVIOMETRICA,-29.6739,-51.4169,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02851157,Csg São Sebastião Do Cai - 1257,São Sebastião Do Caí,ANA telemetria,PLUVIOMETRICA,-29.6397,-51.2928,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02852057,Uhe Passo Fundo Plu,Passo Fundo,ANA telemetria,PLUVIOMETRICA,-28.2267,-52.4033,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02852079,Cgh Linha Curuçu Jusante,Soledade,ANA telemetria,PLUVIOMETRICA,-28.8522,-52.6867,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02853056,Cgh João Do Passo Barramento,Condor,ANA telemetria,PLUVIOMETRICA,-28.245,-53.4156,Rio Palmeira,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02853058,Cgh Moinho Barramento,Boa Vista Do Cadeado,ANA telemetria,PLUVIOMETRICA,-28.5439,-53.8114,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02854036,Santa Tecla Tupanciretã,Tupancireta,ANA telemetria,PLUVIOMETRICA,-28.9003,-54.1589,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02854039,Cgh Coopermil Jusante,Guarani Das Missões,ANA telemetria,PLUVIOMETRICA,-28.1389,-54.5464,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02950104,Aeroporto Capáo Da Canoa,Capão Da Canoa,ANA telemetria,PLUVIOMETRICA,-29.7661,-50.0383,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02950108,Fazenda Taipas - S.F. De Paula,São Francisco De Paula,ANA telemetria,PLUVIOMETRICA,-29.4686,-50.4519,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02950118,Pz_Parobé,Parobé,ANA telemetria,PLUVIOMETRICA,-29.6681,-50.8231,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02951146,Cgh Boa Vista Barramento,Estrela,ANA telemetria,PLUVIOMETRICA,-29.4728,-51.8681,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02951154,Csg Carlos Barbosa - 1197,Carlos Barbosa,ANA telemetria,PLUVIOMETRICA,-29.3361,-51.4156,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02951155,Csg Farroupilha - 1215,Farroupilha,ANA telemetria,PLUVIOMETRICA,-29.3228,-51.3472,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02952065,Faz. São José Linha Carvalho,Sinimbu,ANA telemetria,PLUVIOMETRICA,-29.3822,-52.7158,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02953073,Rincão Do Herval Cerro Branco,Cerro Branco,ANA telemetria,PLUVIOMETRICA,-29.6292,-53.0289,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02954044,Fazenda Santa Tereza S.F. De Assis,São Francisco De Assis,ANA telemetria,PLUVIOMETRICA,-29.3278,-54.9475,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02954053,Pz_São Pedro Do Sul,São Pedro Do Sul,ANA telemetria,PLUVIOMETRICA,-29.6353,-54.2839,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02955024,Fazenda Cordilheira S.F. De Assis,São Francisco De Assis,ANA telemetria,PLUVIOMETRICA,-29.4264,-55.1583,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02955026,Pz_São Francisco De Assis,São Francisco De Assis,ANA telemetria,PLUVIOMETRICA,-29.4708,-55.2858,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02956013,Agrop. Cerro Do Coqueiro Uruguaiana,Uruguaiana,ANA telemetria,PLUVIOMETRICA,-29.7786,-56.5206,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_02956017,Pz_Uruguaiana,Uruguaiana,ANA telemetria,PLUVIOMETRICA,-29.4706,-56.6678,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03051043,Porto Alegre - Cprm,Porto Alegre,ANA telemetria,PLUVIOMETRICA,-30.0722,-51.2281,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03051074,Zona Dos Pachecos,Barão Do Triunfo,ANA telemetria,PLUVIOMETRICA,-30.5053,-51.9003,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03053021,Barro Vermelho,Cachoeira Do Sul,ANA telemetria,PLUVIOMETRICA,-30.1406,-53.1589,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03054019,Ibare,Lavras Do Sul,ANA telemetria,PLUVIOMETRICA,-30.7744,-54.2247,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03054028,Agrop. Segredo - Marco Das Águas,Lavras Do Sul,ANA telemetria,PLUVIOMETRICA,-30.7478,-54.1375,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03054030,Fazenda São Gabriel,São Gabriel,ANA telemetria,PLUVIOMETRICA,-30.4811,-54.5533,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03055019,Cerro Do Combate,Santana Do Livramento,ANA telemetria,PLUVIOMETRICA,-30.5469,-55.3197,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03055022,Pz_Santana Do Livramento,Santana Do Livramento,ANA telemetria,PLUVIOMETRICA,-30.8975,-55.5256,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03056031,Pz_Quaraí,Quaraí,ANA telemetria,PLUVIOMETRICA,-30.475,-56.3008,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03152051,Estância Da Graça,Pelotas,ANA telemetria,PLUVIOMETRICA,-31.6258,-52.23,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03153035,Usina Termoelétrica Piratini,Piratini,ANA telemetria,PLUVIOMETRICA,-31.2419,-53.1808,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03154011,Aduana Aceguá,Aceguá,ANA telemetria,PLUVIOMETRICA,-31.8661,-54.1672,,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_03154015,Passo São Luis,Bagé,ANA telemetria,PLUVIOMETRICA,-31.5119,-54.5114,Rio Negro,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
